accuracy,fold,dataset,seed
0.9516129032258065,8.0,11,30
0.9193548387096774,9.0,11,30
0.8695652173913043,0.0,29,30
0.8840579710144928,1.0,29,30
0.855072463768116,2.0,29,30
0.782608695652174,3.0,29,30
0.927536231884058,4.0,29,30
0.8405797101449275,5.0,29,30
0.8405797101449275,6.0,29,30
0.8260869565217391,7.0,29,30
0.8840579710144928,8.0,29,30
0.8840579710144928,9.0,29,30
0.955,0.0,16,30
0.97,1.0,16,30
0.975,2.0,16,30
0.965,3.0,16,30
0.935,4.0,16,30
0.97,5.0,16,30
0.965,6.0,16,30
0.965,7.0,16,30
0.97,8.0,16,30
0.965,9.0,16,30
0.9592476489028213,0.0,45,30
0.9561128526645768,1.0,45,30
0.9592476489028213,2.0,45,30
0.9498432601880877,3.0,45,30
0.9592476489028213,4.0,45,30
0.9749216300940439,5.0,45,30
0.9717868338557993,6.0,45,30
0.9592476489028213,7.0,45,30
0.9435736677115988,8.0,45,30
0.9780564263322884,9.0,45,30
0.9875444839857651,0.0,28,30
0.9928825622775801,1.0,28,30
0.9875444839857651,2.0,28,30
0.9786476868327402,3.0,28,30
0.9839857651245552,4.0,28,30
0.9661921708185054,5.0,28,30
0.9822064056939501,6.0,28,30
0.9822064056939501,7.0,28,30
0.9822064056939501,8.0,28,30
0.9875444839857651,9.0,28,30
0.9942196531791907,0.0,21,30
0.9884393063583815,1.0,21,30
0.9942196531791907,2.0,21,30
1.0,3.0,21,30
1.0,4.0,21,30
0.9884393063583815,5.0,21,30
0.9826589595375722,6.0,21,30
0.9942196531791907,7.0,21,30
0.9883720930232558,8.0,21,30
0.9825581395348837,9.0,21,30
0.9240780911062907,0.0,43,30
0.9391304347826087,1.0,43,30
0.9456521739130435,2.0,43,30
0.9434782608695652,3.0,43,30
0.908695652173913,4.0,43,30
0.9434782608695652,5.0,43,30
0.9152173913043479,6.0,43,30
0.9369565217391305,7.0,43,30
0.9391304347826087,8.0,43,30
0.9260869565217391,9.0,43,30
0.961038961038961,0.0,36,30
0.9437229437229437,1.0,36,30
0.9567099567099567,2.0,36,30
0.9567099567099567,3.0,36,30
0.9783549783549783,4.0,36,30
0.961038961038961,5.0,36,30
0.974025974025974,6.0,36,30
0.9177489177489178,7.0,36,30
0.9523809523809523,8.0,36,30
0.9567099567099567,9.0,36,30
0.75,0.0,31,30
0.73,1.0,31,30
0.72,2.0,31,30
0.71,3.0,31,30
0.69,4.0,31,30
0.76,5.0,31,30
0.7,6.0,31,30
0.8,7.0,31,30
0.71,8.0,31,30
0.77,9.0,31,30
0.8235294117647058,0.0,53,30
0.7529411764705882,1.0,53,30
0.788235294117647,2.0,53,30
0.788235294117647,3.0,53,30
0.8117647058823529,4.0,53,30
0.8705882352941177,5.0,53,30
0.7857142857142857,6.0,53,30
0.7857142857142857,7.0,53,30
0.7857142857142857,8.0,53,30
0.7261904761904762,9.0,53,30
0.8441558441558441,0.0,37,30
0.6623376623376623,1.0,37,30
0.7792207792207793,2.0,37,30
0.6883116883116883,3.0,37,30
0.7922077922077922,4.0,37,30
0.8181818181818182,5.0,37,30
0.7662337662337663,6.0,37,30
0.8051948051948052,7.0,37,30
0.75,8.0,37,30
0.7105263157894737,9.0,37,30
0.927536231884058,0.0,41,30
0.9420289855072463,1.0,41,30
0.8695652173913043,2.0,41,30
0.9705882352941176,3.0,41,30
0.9264705882352942,4.0,41,30
0.9705882352941176,5.0,41,30
0.8970588235294118,6.0,41,30
0.8970588235294118,7.0,41,30
0.8823529411764706,8.0,41,30
0.9264705882352942,9.0,41,30
1.0,0.0,24,30
1.0,1.0,24,30
1.0,2.0,24,30
1.0,3.0,24,30
1.0,4.0,24,30
1.0,5.0,24,30
1.0,6.0,24,30
1.0,7.0,24,30
1.0,8.0,24,30
1.0,9.0,24,30
0.5945945945945946,0.0,23,30
0.5405405405405406,1.0,23,30
0.4864864864864865,2.0,23,30
0.47619047619047616,3.0,23,30
0.5306122448979592,4.0,23,30
0.5510204081632653,5.0,23,30
0.5306122448979592,6.0,23,30
0.5374149659863946,7.0,23,30
0.564625850340136,8.0,23,30
0.6054421768707483,9.0,23,30
0.9714285714285714,0.0,15,30
0.9714285714285714,1.0,15,30
0.9714285714285714,2.0,15,30
0.9714285714285714,3.0,15,30
0.9857142857142858,4.0,15,30
0.9714285714285714,5.0,15,30
0.9714285714285714,6.0,15,30
0.9285714285714286,7.0,15,30
0.9571428571428572,8.0,15,30
0.9710144927536232,9.0,15,30
0.975,0.0,3,30
0.953125,1.0,3,30
0.953125,2.0,3,30
0.971875,3.0,3,30
0.975,4.0,3,30
0.978125,5.0,3,30
0.9404388714733543,6.0,3,30
0.9686520376175548,7.0,3,30
0.9811912225705329,8.0,3,30
0.9780564263322884,9.0,3,30
0.965,0.0,12,30
0.975,1.0,12,30
0.975,2.0,12,30
0.955,3.0,12,30
0.965,4.0,12,30
0.96,5.0,12,30
0.985,6.0,12,30
0.96,7.0,12,30
0.975,8.0,12,30
0.985,9.0,12,30
0.9583333333333334,0.0,49,30
1.0,1.0,49,30
1.0,2.0,49,30
0.9895833333333334,3.0,49,30
1.0,4.0,49,30
0.9791666666666666,5.0,49,30
0.9895833333333334,6.0,49,30
0.9791666666666666,7.0,49,30
0.9789473684210527,8.0,49,30
0.9894736842105263,9.0,49,30
0.82,0.0,14,30
0.81,1.0,14,30
0.835,2.0,14,30
0.86,3.0,14,30
0.8,4.0,14,30
0.845,5.0,14,30
0.835,6.0,14,30
0.87,7.0,14,30
0.84,8.0,14,30
0.8,9.0,14,30
0.77,0.0,22,30
0.865,1.0,22,30
0.84,2.0,22,30
0.82,3.0,22,30
0.835,4.0,22,30
0.82,5.0,22,30
0.835,6.0,22,30
0.805,7.0,22,30
0.83,8.0,22,30
0.81,9.0,22,30
0.99,0.0,32,40
0.9781818181818182,1.0,32,40
0.9854413102820746,2.0,32,40
0.9827115559599636,3.0,32,40
0.9836214740673339,4.0,32,40
0.9872611464968153,5.0,32,40
0.9872611464968153,6.0,32,40
0.9909008189262967,7.0,32,40
0.9881710646041856,8.0,32,40
0.9818016378525932,9.0,32,40
0.856,0.0,58,40
0.856,1.0,58,40
0.88,2.0,58,40
0.876,3.0,58,40
0.85,4.0,58,40
0.872,5.0,58,40
0.854,6.0,58,40
0.882,7.0,58,40
0.848,8.0,58,40
0.864,9.0,58,40
0.975,0.0,20,40
0.975,1.0,20,40
0.985,2.0,20,40
0.97,3.0,20,40
0.96,4.0,20,40
0.98,5.0,20,40
0.975,6.0,20,40
0.97,7.0,20,40
0.975,8.0,20,40
0.97,9.0,20,40
0.9523809523809523,0.0,11,40
0.9206349206349206,1.0,11,40
0.9365079365079365,2.0,11,40
0.8888888888888888,3.0,11,40
0.9047619047619048,4.0,11,40
0.9354838709677419,5.0,11,40
0.8387096774193549,6.0,11,40
0.9193548387096774,7.0,11,40
0.9516129032258065,8.0,11,40
0.9193548387096774,9.0,11,40
0.8695652173913043,0.0,29,40
0.8840579710144928,1.0,29,40
0.8985507246376812,2.0,29,40
0.782608695652174,3.0,29,40
0.9130434782608695,4.0,29,40
0.8405797101449275,5.0,29,40
0.855072463768116,6.0,29,40
0.8260869565217391,7.0,29,40
0.8985507246376812,8.0,29,40
0.8840579710144928,9.0,29,40
0.96,0.0,16,40
0.975,1.0,16,40
0.975,2.0,16,40
0.98,3.0,16,40
0.935,4.0,16,40
0.975,5.0,16,40
0.96,6.0,16,40
0.955,7.0,16,40
0.965,8.0,16,40
0.96,9.0,16,40
0.9592476489028213,0.0,45,40
0.9623824451410659,1.0,45,40
0.9592476489028213,2.0,45,40
0.9592476489028213,3.0,45,40
0.9561128526645768,4.0,45,40
0.9749216300940439,5.0,45,40
0.9686520376175548,6.0,45,40
0.9561128526645768,7.0,45,40
0.9435736677115988,8.0,45,40
0.9749216300940439,9.0,45,40
0.867,0.0,6,40
0.8535,1.0,6,40
0.855,2.0,6,40
0.856,3.0,6,40
0.8585,4.0,6,40
0.855,5.0,6,40
0.851,6.0,6,40
0.8495,7.0,6,40
0.855,8.0,6,40
0.8625,9.0,6,40
0.9875444839857651,0.0,28,40
0.9911032028469751,1.0,28,40
0.9893238434163701,2.0,28,40
0.9839857651245552,3.0,28,40
0.9893238434163701,4.0,28,40
0.9768683274021353,5.0,28,40
0.9822064056939501,6.0,28,40
0.9893238434163701,7.0,28,40
0.9786476868327402,8.0,28,40
0.9839857651245552,9.0,28,40
0.9942196531791907,0.0,21,40
0.9884393063583815,1.0,21,40
0.9942196531791907,2.0,21,40
1.0,3.0,21,40
1.0,4.0,21,40
0.9884393063583815,5.0,21,40
0.9826589595375722,6.0,21,40
0.9942196531791907,7.0,21,40
0.9883720930232558,8.0,21,40
0.9825581395348837,9.0,21,40
0.9437229437229437,0.0,36,40
0.935064935064935,1.0,36,40
0.9393939393939394,2.0,36,40
0.948051948051948,3.0,36,40
0.974025974025974,4.0,36,40
0.935064935064935,5.0,36,40
0.948051948051948,6.0,36,40
0.9090909090909091,7.0,36,40
0.9090909090909091,8.0,36,40
0.948051948051948,9.0,36,40
0.8,0.0,31,40
0.75,1.0,31,40
0.72,2.0,31,40
0.79,3.0,31,40
0.69,4.0,31,40
0.76,5.0,31,40
0.7,6.0,31,40
0.82,7.0,31,40
0.7,8.0,31,40
0.78,9.0,31,40
0.8117647058823529,0.0,53,40
0.7764705882352941,1.0,53,40
0.788235294117647,2.0,53,40
0.8,3.0,53,40
0.8235294117647058,4.0,53,40
0.8705882352941177,5.0,53,40
0.8214285714285714,6.0,53,40
0.8095238095238095,7.0,53,40
0.7976190476190477,8.0,53,40
0.7023809523809523,9.0,53,40
0.8311688311688312,0.0,37,40
0.7142857142857143,1.0,37,40
0.7662337662337663,2.0,37,40
0.7272727272727273,3.0,37,40
0.7662337662337663,4.0,37,40
0.8311688311688312,5.0,37,40
0.7662337662337663,6.0,37,40
0.8181818181818182,7.0,37,40
0.7631578947368421,8.0,37,40
0.7105263157894737,9.0,37,40
0.9130434782608695,0.0,41,40
0.9420289855072463,1.0,41,40
0.8695652173913043,2.0,41,40
0.9705882352941176,3.0,41,40
0.9411764705882353,4.0,41,40
0.9705882352941176,5.0,41,40
0.8970588235294118,6.0,41,40
0.8970588235294118,7.0,41,40
0.9411764705882353,8.0,41,40
0.9411764705882353,9.0,41,40
1.0,0.0,24,40
1.0,1.0,24,40
1.0,2.0,24,40
1.0,3.0,24,40
1.0,4.0,24,40
1.0,5.0,24,40
1.0,6.0,24,40
1.0,7.0,24,40
1.0,8.0,24,40
1.0,9.0,24,40
0.5337837837837838,0.0,23,40
0.5,1.0,23,40
0.4391891891891892,2.0,23,40
0.4965986394557823,3.0,23,40
0.5238095238095238,4.0,23,40
0.5102040816326531,5.0,23,40
0.4897959183673469,6.0,23,40
0.46938775510204084,7.0,23,40
0.564625850340136,8.0,23,40
0.6054421768707483,9.0,23,40
0.9714285714285714,0.0,15,40
0.9714285714285714,1.0,15,40
0.9714285714285714,2.0,15,40
0.9714285714285714,3.0,15,40
0.9857142857142858,4.0,15,40
0.9714285714285714,5.0,15,40
0.9714285714285714,6.0,15,40
0.9285714285714286,7.0,15,40
0.9571428571428572,8.0,15,40
0.9565217391304348,9.0,15,40
0.978125,0.0,3,40
0.96875,1.0,3,40
0.96875,2.0,3,40
0.9875,3.0,3,40
0.984375,4.0,3,40
0.98125,5.0,3,40
0.9592476489028213,6.0,3,40
0.9686520376175548,7.0,3,40
0.987460815047022,8.0,3,40
0.987460815047022,9.0,3,40
0.975,0.0,12,40
0.99,1.0,12,40
0.975,2.0,12,40
0.97,3.0,12,40
0.965,4.0,12,40
0.97,5.0,12,40
0.985,6.0,12,40
0.975,7.0,12,40
0.985,8.0,12,40
0.99,9.0,12,40
0.9583333333333334,0.0,49,40
1.0,1.0,49,40
1.0,2.0,49,40
0.9895833333333334,3.0,49,40
1.0,4.0,49,40
0.9791666666666666,5.0,49,40
0.9791666666666666,6.0,49,40
0.9791666666666666,7.0,49,40
0.9789473684210527,8.0,49,40
0.9894736842105263,9.0,49,40
0.835,0.0,14,40
0.81,1.0,14,40
0.835,2.0,14,40
0.9,3.0,14,40
0.805,4.0,14,40
0.835,5.0,14,40
0.835,6.0,14,40
0.88,7.0,14,40
0.845,8.0,14,40
0.8,9.0,14,40
0.795,0.0,22,40
0.84,1.0,22,40
0.845,2.0,22,40
0.845,3.0,22,40
0.835,4.0,22,40
0.82,5.0,22,40
0.845,6.0,22,40
0.83,7.0,22,40
0.835,8.0,22,40
0.8,9.0,22,40
0.9954545454545455,0.0,32,50
0.9845454545454545,1.0,32,50
0.989080982711556,2.0,32,50
0.989080982711556,3.0,32,50
0.9954504094631483,4.0,32,50
0.9963603275705186,5.0,32,50
0.9927206551410374,6.0,32,50
0.991810737033667,7.0,32,50
0.9927206551410374,8.0,32,50
0.9872611464968153,9.0,32,50
0.856,0.0,58,50
0.856,1.0,58,50
0.878,2.0,58,50
0.886,3.0,58,50
0.852,4.0,58,50
0.874,5.0,58,50
0.866,6.0,58,50
0.884,7.0,58,50
0.848,8.0,58,50
0.858,9.0,58,50
0.975,0.0,20,50
0.975,1.0,20,50
0.98,2.0,20,50
0.97,3.0,20,50
0.95,4.0,20,50
0.98,5.0,20,50
0.975,6.0,20,50
0.96,7.0,20,50
0.975,8.0,20,50
0.965,9.0,20,50
0.9523809523809523,0.0,11,50
0.9206349206349206,1.0,11,50
0.9365079365079365,2.0,11,50
0.8888888888888888,3.0,11,50
0.9047619047619048,4.0,11,50
0.9354838709677419,5.0,11,50
0.8387096774193549,6.0,11,50
0.9193548387096774,7.0,11,50
0.9516129032258065,8.0,11,50
0.9193548387096774,9.0,11,50
0.855072463768116,0.0,29,50
0.8695652173913043,1.0,29,50
0.8260869565217391,2.0,29,50
0.7536231884057971,3.0,29,50
0.8985507246376812,4.0,29,50
0.8115942028985508,5.0,29,50
0.8405797101449275,6.0,29,50
0.855072463768116,7.0,29,50
0.8840579710144928,8.0,29,50
0.855072463768116,9.0,29,50
0.965,0.0,16,50
0.975,1.0,16,50
0.98,2.0,16,50
0.98,3.0,16,50
0.94,4.0,16,50
0.98,5.0,16,50
0.97,6.0,16,50
0.97,7.0,16,50
0.975,8.0,16,50
0.98,9.0,16,50
0.9592476489028213,0.0,45,50
0.9592476489028213,1.0,45,50
0.9592476489028213,2.0,45,50
0.9435736677115988,3.0,45,50
0.9561128526645768,4.0,45,50
0.9686520376175548,5.0,45,50
0.9717868338557993,6.0,45,50
0.9529780564263323,7.0,45,50
0.9435736677115988,8.0,45,50
0.9780564263322884,9.0,45,50
0.9065,0.0,6,50
0.907,1.0,6,50
0.91,2.0,6,50
0.9145,3.0,6,50
0.9085,4.0,6,50
0.906,5.0,6,50
0.9035,6.0,6,50
0.908,7.0,6,50
0.905,8.0,6,50
0.9095,9.0,6,50
0.9857651245551602,0.0,28,50
0.9875444839857651,1.0,28,50
0.9893238434163701,2.0,28,50
0.9875444839857651,3.0,28,50
0.9875444839857651,4.0,28,50
0.9733096085409253,5.0,28,50
0.9804270462633452,6.0,28,50
0.9857651245551602,7.0,28,50
0.9733096085409253,8.0,28,50
0.9839857651245552,9.0,28,50
1.0,0.0,21,50
0.9942196531791907,1.0,21,50
0.9942196531791907,2.0,21,50
0.9942196531791907,3.0,21,50
1.0,4.0,21,50
1.0,5.0,21,50
0.9826589595375722,6.0,21,50
0.9884393063583815,7.0,21,50
0.9825581395348837,8.0,21,50
1.0,9.0,21,50
0.974025974025974,0.0,36,50
0.9567099567099567,1.0,36,50
0.9567099567099567,2.0,36,50
0.9696969696969697,3.0,36,50
0.9783549783549783,4.0,36,50
0.961038961038961,5.0,36,50
0.987012987012987,6.0,36,50
0.9393939393939394,7.0,36,50
0.961038961038961,8.0,36,50
0.9567099567099567,9.0,36,50
0.75,0.0,31,50
0.76,1.0,31,50
0.77,2.0,31,50
0.77,3.0,31,50
0.69,4.0,31,50
0.77,5.0,31,50
0.69,6.0,31,50
0.81,7.0,31,50
0.75,8.0,31,50
0.79,9.0,31,50
0.8352941176470589,0.0,53,50
0.8,1.0,53,50
0.8,2.0,53,50
0.788235294117647,3.0,53,50
0.8235294117647058,4.0,53,50
0.8705882352941177,5.0,53,50
0.7619047619047619,6.0,53,50
0.7976190476190477,7.0,53,50
0.7857142857142857,8.0,53,50
0.6904761904761905,9.0,53,50
0.8311688311688312,0.0,37,50
0.7142857142857143,1.0,37,50
0.7922077922077922,2.0,37,50
0.6883116883116883,3.0,37,50
0.7792207792207793,4.0,37,50
0.8311688311688312,5.0,37,50
0.7662337662337663,6.0,37,50
0.8181818181818182,7.0,37,50
0.7894736842105263,8.0,37,50
0.7105263157894737,9.0,37,50
0.9130434782608695,0.0,41,50
0.9420289855072463,1.0,41,50
0.8695652173913043,2.0,41,50
0.9705882352941176,3.0,41,50
0.9264705882352942,4.0,41,50
0.9705882352941176,5.0,41,50
0.9264705882352942,6.0,41,50
0.8970588235294118,7.0,41,50
0.9264705882352942,8.0,41,50
0.9558823529411765,9.0,41,50
1.0,0.0,24,50
1.0,1.0,24,50
1.0,2.0,24,50
1.0,3.0,24,50
1.0,4.0,24,50
1.0,5.0,24,50
1.0,6.0,24,50
1.0,7.0,24,50
1.0,8.0,24,50
1.0,9.0,24,50
0.5945945945945946,0.0,23,50
0.5067567567567568,1.0,23,50
0.4594594594594595,2.0,23,50
0.47619047619047616,3.0,23,50
0.5170068027210885,4.0,23,50
0.5578231292517006,5.0,23,50
0.5578231292517006,6.0,23,50
0.564625850340136,7.0,23,50
0.5578231292517006,8.0,23,50
0.5782312925170068,9.0,23,50
0.9714285714285714,0.0,15,50
0.9714285714285714,1.0,15,50
0.9714285714285714,2.0,15,50
0.9571428571428572,3.0,15,50
0.9857142857142858,4.0,15,50
0.9714285714285714,5.0,15,50
0.9714285714285714,6.0,15,50
0.9428571428571428,7.0,15,50
0.9428571428571428,8.0,15,50
0.9710144927536232,9.0,15,50
0.975,0.0,3,50
0.953125,1.0,3,50
0.9625,2.0,3,50
0.9375,3.0,3,50
0.975,4.0,3,50
0.975,5.0,3,50
0.9467084639498433,6.0,3,50
0.9780564263322884,7.0,3,50
0.9811912225705329,8.0,3,50
0.9717868338557993,9.0,3,50
0.98,0.0,12,50
0.995,1.0,12,50
0.975,2.0,12,50
0.97,3.0,12,50
0.97,4.0,12,50
0.97,5.0,12,50
0.99,6.0,12,50
0.975,7.0,12,50
0.985,8.0,12,50
0.99,9.0,12,50
0.9583333333333334,0.0,49,50
1.0,1.0,49,50
1.0,2.0,49,50
1.0,3.0,49,50
1.0,4.0,49,50
0.9791666666666666,5.0,49,50
0.9791666666666666,6.0,49,50
0.9791666666666666,7.0,49,50
0.9789473684210527,8.0,49,50
1.0,9.0,49,50
0.83,0.0,14,50
0.835,1.0,14,50
0.83,2.0,14,50
0.865,3.0,14,50
0.805,4.0,14,50
0.83,5.0,14,50
0.82,6.0,14,50
0.86,7.0,14,50
0.87,8.0,14,50
0.81,9.0,14,50
0.79,0.0,22,50
0.855,1.0,22,50
0.85,2.0,22,50
0.83,3.0,22,50
0.835,4.0,22,50
0.83,5.0,22,50
0.85,6.0,22,50
0.82,7.0,22,50
0.835,8.0,22,50
0.815,9.0,22,50
0.854,0.0,58,60
0.856,1.0,58,60
0.884,2.0,58,60
0.876,3.0,58,60
0.86,4.0,58,60
0.872,5.0,58,60
0.868,6.0,58,60
0.884,7.0,58,60
0.852,8.0,58,60
0.862,9.0,58,60
0.975,0.0,20,60
0.975,1.0,20,60
0.985,2.0,20,60
0.97,3.0,20,60
0.96,4.0,20,60
0.985,5.0,20,60
0.98,6.0,20,60
0.965,7.0,20,60
0.975,8.0,20,60
0.97,9.0,20,60
1.0,0.0,11,60
0.9841269841269841,1.0,11,60
1.0,2.0,11,60
1.0,3.0,11,60
1.0,4.0,11,60
1.0,5.0,11,60
1.0,6.0,11,60
1.0,7.0,11,60
1.0,8.0,11,60
1.0,9.0,11,60
0.8695652173913043,0.0,29,60
0.8695652173913043,1.0,29,60
0.8840579710144928,2.0,29,60
0.7536231884057971,3.0,29,60
0.927536231884058,4.0,29,60
0.8405797101449275,5.0,29,60
0.8405797101449275,6.0,29,60
0.8260869565217391,7.0,29,60
0.9130434782608695,8.0,29,60
0.8840579710144928,9.0,29,60
0.965,0.0,16,60
0.98,1.0,16,60
0.975,2.0,16,60
0.98,3.0,16,60
0.935,4.0,16,60
0.985,5.0,16,60
0.97,6.0,16,60
0.97,7.0,16,60
0.975,8.0,16,60
0.98,9.0,16,60
0.9561128526645768,0.0,45,60
0.9655172413793104,1.0,45,60
0.9561128526645768,2.0,45,60
0.9467084639498433,3.0,45,60
0.9592476489028213,4.0,45,60
0.9717868338557993,5.0,45,60
0.9655172413793104,6.0,45,60
0.9561128526645768,7.0,45,60
0.9435736677115988,8.0,45,60
0.9749216300940439,9.0,45,60
0.8715,0.0,6,60
0.859,1.0,6,60
0.8635,2.0,6,60
0.8625,3.0,6,60
0.858,4.0,6,60
0.86,5.0,6,60
0.8545,6.0,6,60
0.859,7.0,6,60
0.853,8.0,6,60
0.8635,9.0,6,60
0.9875444839857651,0.0,28,60
0.9893238434163701,1.0,28,60
0.9911032028469751,2.0,28,60
0.9822064056939501,3.0,28,60
0.9839857651245552,4.0,28,60
0.9715302491103203,5.0,28,60
0.9804270462633452,6.0,28,60
0.9893238434163701,7.0,28,60
0.9750889679715302,8.0,28,60
0.9822064056939501,9.0,28,60
0.9826589595375722,0.0,21,60
1.0,1.0,21,60
1.0,2.0,21,60
0.9942196531791907,3.0,21,60
0.9942196531791907,4.0,21,60
0.976878612716763,5.0,21,60
0.9884393063583815,6.0,21,60
1.0,7.0,21,60
0.9883720930232558,8.0,21,60
1.0,9.0,21,60
0.948051948051948,0.0,36,60
0.948051948051948,1.0,36,60
0.948051948051948,2.0,36,60
0.9523809523809523,3.0,36,60
0.974025974025974,4.0,36,60
0.961038961038961,5.0,36,60
0.9567099567099567,6.0,36,60
0.9393939393939394,7.0,36,60
0.9307359307359307,8.0,36,60
0.9567099567099567,9.0,36,60
0.76,0.0,31,60
0.75,1.0,31,60
0.75,2.0,31,60
0.79,3.0,31,60
0.73,4.0,31,60
0.76,5.0,31,60
0.7,6.0,31,60
0.8,7.0,31,60
0.74,8.0,31,60
0.79,9.0,31,60
0.8235294117647058,0.0,53,60
0.788235294117647,1.0,53,60
0.788235294117647,2.0,53,60
0.8,3.0,53,60
0.8,4.0,53,60
0.8588235294117647,5.0,53,60
0.7619047619047619,6.0,53,60
0.8214285714285714,7.0,53,60
0.7619047619047619,8.0,53,60
0.7261904761904762,9.0,53,60
0.8311688311688312,0.0,37,60
0.6883116883116883,1.0,37,60
0.7792207792207793,2.0,37,60
0.7272727272727273,3.0,37,60
0.7922077922077922,4.0,37,60
0.8181818181818182,5.0,37,60
0.7662337662337663,6.0,37,60
0.8051948051948052,7.0,37,60
0.7631578947368421,8.0,37,60
0.6973684210526315,9.0,37,60
0.9130434782608695,0.0,41,60
0.9420289855072463,1.0,41,60
0.8695652173913043,2.0,41,60
0.9705882352941176,3.0,41,60
